C2317149,0.357341
C0453865,0.357156
C0920347,0.356421
C0238960,0.356078
C0086282,0.356009
C0182541,0.355948
C0151526,0.355758
C0269286,0.355664
C0850355,0.354996
C0204777,0.354692
C2794595,0.354341
C3661820,0.354045
C0269694,0.353917
C3899460,0.353867
C0678479,0.353853
C0585291,0.353682
C0221745,0.353525
C0042130,0.353322
C1442467,0.353069
C0587718,0.353062
C0037322,0.352897
C0871767,0.352865
C0011209,0.352818
C0204788,0.352535
C0404746,0.352149
C3662536,0.351288
C3824919,0.351250
C0496675,0.350933
C0005586,0.350838
C0336816,0.350800
C0282046,0.350440
C0020024,0.350352
C3544104,0.350330
C0481840,0.349700
C0269678,0.349662
C3887479,0.349553
C2457150,0.348363
C0341808,0.348157
C0019978,0.348025
C0549206,0.347860
C0453831,0.347718
C4476668,0.347506
C0871379,0.347505
C0206101,0.346614
C0747839,0.346397
C1081399,0.346252
C0332310,0.345848
C0195681,0.345661
C3828492,0.345157
C1292426,0.345118
C0870455,0.345044
C2827631,0.344908
C3829830,0.344825
C4264510,0.344709
C1442470,0.343751
C0556339,0.343574
C1286038,0.343497
C0038847,0.343386
C0042143,0.343203
C0681578,0.343044
C4280054,0.342601
C4744894,0.342576
C0042440,0.342120
C0680032,0.341735
C2348717,0.341700
C4318450,0.340999
C0446221,0.340872
C1960163,0.340802
C0152154,0.340624
C0149538,0.340622
C0852962,0.340569
C0941108,0.339760
C1724072,0.338949
C0086388,0.338904
C0848500,0.338777
C0036374,0.338727
C0557118,0.338413
C0199168,0.338355
C0041696,0.338281
C0577018,0.338085
C1405800,0.337437
C1656421,0.337227
C0393068,0.337128
C0457225,0.336933
C0020009,0.336399
C0042135,0.336184
C1514389,0.336013
C0445204,0.335974
C0683862,0.335941
C1171158,0.335866
C0237086,0.335839
C0585322,0.335781
C0016767,0.335581
C4271861,0.335273
C0885503,0.335154
C2362317,0.335098
C0566679,0.334824
C0032804,0.334714
C0020008,0.334703
C4039275,0.334686
C0016494,0.334480
C0391901,0.334225
C0430065,0.333824
C1610164,0.333811
C0474368,0.333742
C2963158,0.333531
C4019132,0.333130
C0019961,0.332417
C0040426,0.332348
C0585316,0.332186
C0278182,0.332008
C0086390,0.331555
C0683859,0.331472
C0516847,0.331273
C0427777,0.331162
C0599396,0.330575
C0085552,0.330490
C4735566,0.330404
C3494201,0.330107
C0679637,0.329839
C3897635,0.329036
C1275536,0.329018
C0596706,0.328979
C4552907,0.328860
C0014327,0.328819
C1275563,0.328658
C3828779,0.328623
C0235160,0.328497
C4274031,0.328354
C2585717,0.327891
C1271069,0.327763
C1280551,0.327531
C3853236,0.327371
C3813276,0.326320
C0233896,0.326298
C0021687,0.326150
C0438953,0.325746
C4724916,0.325627
C0204324,0.325433
C0870482,0.325394
C4704793,0.325160
C0086600,0.324920
C0567155,0.324748
C0200066,0.324693
C3698227,0.324514
C0240171,0.324247
C0699744,0.324200
C0439584,0.324183
C0018747,0.324117
C0162701,0.324100
C0747772,0.323982
C0730600,0.323968
C1384485,0.323848
C1398625,0.323745
C0587116,0.323625
C0376312,0.323515
C0452822,0.323509
C1281951,0.323214
C0277525,0.323065
C0025017,0.323064
C4330194,0.323031
C1556156,0.322929
C1880779,0.322407
C0599395,0.322352
C3824789,0.322346
C1319142,0.322174
C0264746,0.322126
C0497429,0.321865
C0311118,0.321793
C4227781,0.321713
C0557797,0.321643
C2347682,0.321171
C4330457,0.321100
C0344310,0.321043
C0425811,0.320960
C1660631,0.320898
C1275531,0.320890
C0018271,0.320621
C0232466,0.320365
C0332173,0.320344
C1705501,0.320319
C0549169,0.319564
C0554387,0.319421
C0259787,0.319306
C0567119,0.319304
C0011847,0.319133
C0032965,0.319011
C2708232,0.318988
C0038488,0.318964
C0007684,0.318835
C0439228,0.318732
C0545826,0.318708
C0028877,0.318697
C0000832,0.318595
C3826215,0.318487
C0424605,0.318301
C0002913,0.318223
C0473296,0.318200
C5230947,0.318187
C0682176,0.318141
C0086281,0.317862
C0420177,0.317790
C0567182,0.317679
C0515885,0.317652
C0553522,0.317610
C0581121,0.317555
C1442463,0.317190
C0188413,0.317153
C0871408,0.316831
C0749355,0.316360
C0037409,0.316274
C2712185,0.315555
C1160340,0.315346
C0033131,0.315317
C2349205,0.315057
C1881712,0.314976
C0029921,0.314485
C3469597,0.314484
C0020450,0.314379
C1171200,0.314251
C0580094,0.314245
C0557907,0.314138
C0006777,0.313583
C0425043,0.313570
C0556347,0.313402
C0269704,0.313257
C0038901,0.312899
C0232973,0.312374
C0302833,0.312239
C3829174,0.312092
C5229470,0.312057
C0730592,0.312004
C0006138,0.312004
C1275529,0.311829
C0037046,0.311439
C0567179,0.311398
C0023135,0.311303
C0192398,0.311267
C3887776,0.311234
C4062814,0.311171
C0042225,0.311165
C1442447,0.311110
C0337512,0.310977
C1546506,0.310834
C0439510,0.310468
C0424189,0.310431
C0033975,0.310330
C0240769,0.310277
C1821244,0.310226
C0404325,0.309731
C1001634,0.309717
C0037317,0.308761
C0851511,0.308748
C0541869,0.308621
C0578825,0.308352
C0037177,0.308335
C0007757,0.308257
C0019874,0.308138
C1292429,0.307853
C4304689,0.307845
C0456512,0.307676
C1331475,0.307274
C0235161,0.307192
C0556180,0.307173
C1171164,0.306991
C0585323,0.306795
C0452453,0.306678
C1998602,0.306594
C0567171,0.306553
C3661809,0.306548
C0679969,0.306370
C0600454,0.306315
C0015403,0.306100
C0751429,0.305930
C0162371,0.305910
C1319178,0.305566
C0184106,0.305474
C0028660,0.304924
C0585324,0.304664
C0424166,0.304606
C0558276,0.304602
C0037319,0.304596
C0019962,0.304224
C0453864,0.304085
C1659095,0.304033
C0700320,0.303958
C0585317,0.303931
C2081572,0.303914
C0304934,0.303632
C0589080,0.303535
C0554816,0.303460
C0682070,0.303225
C0718303,0.303131
C3853333,0.303114
C0038899,0.302971
C0852036,0.302910
C2246747,0.302403
C0567185,0.302397
C0179387,0.302228
C0556259,0.302088
C0870649,0.301894
C0745687,0.301732
C0858972,0.301348
C1546432,0.300676
C0542662,0.300554
C3165066,0.300355
C0015670,0.300343
C0038904,0.300185
C0870614,0.299524
C0270215,0.299230
C0231795,0.298837
C0474396,0.298749
C0556319,0.298436
C1321587,0.298272
C0681334,0.298242
C4728251,0.298080
C3853258,0.298043
C5231026,0.297879
C1266863,0.297710
C0227792,0.297595
C0184154,0.297494
C0585298,0.297430
C2825541,0.297419
C0021684,0.297356
C0585315,0.297314
C0186321,0.296993
C0184684,0.296956
C2114433,0.296835
C0337471,0.296668
C0557882,0.296647
C0335008,0.296604
C1555567,0.296594
C0205714,0.296325
C0021682,0.296291
C0542299,0.296211
C0179419,0.296194
C0473508,0.295569
C0541798,0.295382
C2610450,0.295331
C0086132,0.295282
C4302321,0.295133
C0566710,0.295076
C3873659,0.295022
C2315587,0.294997
C0017134,0.294781
C0447626,0.294750
C0870411,0.294638
C0193438,0.294580
C0009413,0.294138
C0192573,0.293981
C1512805,0.293833
C1268091,0.293481
C0023087,0.293319
C0681406,0.293284
C0587117,0.292806
C0015754,0.292516
C0556976,0.292172
C0871298,0.292069
C3897043,0.292040
C0344295,0.292000
C1275544,0.291865
C0585292,0.291835
C3825566,0.291522
C0558472,0.291516
C0038908,0.291372
C0237304,0.291198
C0260096,0.291026
C0021674,0.290986
C0233712,0.290736
C0747797,0.290290
C0600220,0.289732
C0932441,0.289671
C0453861,0.289640
C0448421,0.289575
C0439259,0.289561
C4745181,0.289514
C0557086,0.289480
C0337500,0.289394
C0565990,0.289346
C0037047,0.289299
C0008100,0.289186
C0015671,0.288944
C0231260,0.288930
C0447620,0.288589
C0681098,0.288503
C0684314,0.288440
C0455831,0.288034
C0002358,0.287730
C0453811,0.287687
C1531670,0.287519
C0567137,0.287492
C0404867,0.287383
C0814576,0.287201
C0007847,0.286905
C0848762,0.286724
C0556303,0.286719
C1321193,0.286591
C0567189,0.286354
C0034040,0.286273
C0742135,0.286065
C1998750,0.285996
C0019857,0.285794
C0556343,0.285715
C1456599,0.285694
C4313490,0.285691
C5139167,0.285621
C0814781,0.285557
C0559477,0.285516
C0018717,0.285470
C4316741,0.285370
C4505093,0.285345
C0578822,0.285288
C0019699,0.285025
C0566694,0.284925
C0011581,0.284913
C0028658,0.284768
C2713310,0.284557
C0233365,0.284552
C0227224,0.284482
C0424566,0.283908
C0681648,0.283363
C2735086,0.283354
C4084858,0.283332
C1304685,0.283187
C1135365,0.283164
C1442473,0.283105
C0204778,0.283077
C0233512,0.283070
C0337678,0.282932
C0234255,0.282834
C0746919,0.282821
C0558236,0.282570
C0459797,0.282275
C0401974,0.282260
C0596497,0.282201
C0349217,0.281915
C0558291,0.281705
C0032043,0.281176
C2129318,0.280941
C0080301,0.280775
C0036375,0.280768
C0439586,0.280678
C0557800,0.280088
C0008065,0.279461
C0042232,0.279361
C0260581,0.279287
C0001962,0.279246
C0037199,0.279098
C0436345,0.279013
C0560694,0.278957
C0681405,0.278858
C3272564,0.278695
C1160389,0.278664
C1517378,0.278613
C0023010,0.278611
C0561919,0.278415
C3874858,0.278413
C0455689,0.278406
C0222600,0.278238
C0150589,0.278070
C0553668,0.277653
C0311152,0.277612
C0557089,0.277603
C0023013,0.277275
C1171170,0.277222
C0429768,0.277091
C0567136,0.276989
C0424930,0.276956
C2983691,0.276844
C1275551,0.276628
C0030551,0.276614
C0028081,0.276247
C0876973,0.276128
C0032782,0.276012
C1306334,0.275717
C0020021,0.275424
C1275547,0.275275
C0729264,0.275262
C0580105,0.275134
C3174092,0.275027
C0425961,0.274961
C0453819,0.274878
C0086369,0.274282
C1292430,0.274238
C3242215,0.274009
C0030690,0.274004
C1301849,0.273858
C0021675,0.273816
C0453447,0.273716
C0453854,0.273619
C0042439,0.273526
C1335457,0.273502
C0585326,0.273475
C0679035,0.273431
C0349376,0.273292
C0205721,0.273289
C0035110,0.272711
C0574246,0.272668
C0235162,0.272631
C2315588,0.272486
C3714514,0.271968
C0344353,0.271596
C3173818,0.271555
C1154314,0.270796
C0002932,0.270310
C0308003,0.270247
C0008952,0.269977
C0021681,0.269826
C0032846,0.269587
C0442696,0.269483
C0032046,0.269468
C3532257,0.269368
C0015745,0.269220
C1292428,0.269092
C0582147,0.269064
C0861011,0.269042
C3179078,0.268881
C0016745,0.268840
C0870935,0.268539
C0376629,0.268187
C0156677,0.268141
C0558292,0.268122
C3830279,0.267992
C1512346,0.267719
C0233131,0.267589
C0003467,0.267533
C0015928,0.267411
C0517088,0.267381
C4464695,0.267373
C0680606,0.267217
C0007871,0.267137
C0026635,0.267106
C0023008,0.267063
C4053911,0.266980
C1548070,0.266937
C1550362,0.266895
C0871667,0.266644
C0225386,0.266626
C0453863,0.266604
C0947323,0.266508
C0035243,0.266469
C0025102,0.266468
C2148613,0.266330
C0453374,0.266215
C1549486,0.266081
C0041281,0.266064
C1321224,0.265824
C0562448,0.265743
C0344375,0.265672
C2945628,0.265628
C0037672,0.265569
C0162502,0.265262
C0871079,0.265098
C0027498,0.264424
C3881460,0.264420
C0457031,0.264238
C0332170,0.263940
C0412534,0.263779
C4054766,0.263411
C0239059,0.263257
C0043229,0.263190
C0232990,0.263000
C0561298,0.262816
C1548966,0.262767
C1171181,0.262646
C0422307,0.262526
C0438716,0.262448
C0011849,0.262162
C0600572,0.262117
C0079840,0.261993
C0419455,0.261781
C0019693,0.261663
C0003469,0.261609
C0563700,0.261454
C1522570,0.261443
C0150270,0.261409
C1882095,0.261263
C1278988,0.261164
C3897564,0.260807
C2911686,0.260558
C0202514,0.260354
C0020028,0.260351
C0574221,0.260324
C0567085,0.260167
C0233081,0.260067
C0007004,0.259861
C3853065,0.259829
C0424914,0.259805
C0474460,0.259788
C0452428,0.259738
C0022868,0.259733
C0562508,0.259715
C1553083,0.259614
C4743608,0.259405
C0683864,0.259400
C0030319,0.259327
C0036341,0.259273
C0015746,0.259021
C4055624,0.258708
C0008073,0.258652
C0337511,0.258429
C0195710,0.258317
C0338037,0.258300
C0557912,0.258203
C0455503,0.257748
C0949826,0.257599
C1880603,0.257458
C0557915,0.257297
C0524342,0.257078
C0032044,0.257013
C1268119,0.256959
C3897986,0.256458
C0453860,0.256321
C4072908,0.256287
C0344355,0.256050
C0567190,0.255881
C2133558,0.255730
C0562366,0.255468
C3494218,0.255352
C0242111,0.255282
C3271970,0.255198
C0028765,0.254874
C0028079,0.254800
C0948439,0.254687
C0425421,0.254608
C0518181,0.254499
C0233560,0.254482
C0566575,0.254076
C0203408,0.254053
C0038895,0.254052
C0337666,0.253787
C2985337,0.253560
C0683352,0.253096
C0241742,0.252948
C4042856,0.252900
C0013404,0.252618
C0337491,0.252367
C4520537,0.252343
C0007968,0.252330
C3853151,0.252127
C4524527,0.252117
C0563010,0.252114
C0585314,0.252070
C0557295,0.251924
C2987125,0.251641
C2960339,0.251608
C0042029,0.251550
C0586311,0.251526
C1709773,0.251025
C0038154,0.251001
C0427729,0.250990
C0424649,0.250910
C0453399,0.250756
C0007681,0.250568
C1337210,0.250340
C0474496,0.250166
C0021486,0.249770
C0556338,0.249653
C0581391,0.249628
C0425330,0.249369
C0020649,0.249047
C0007859,0.249010
C0025071,0.249001
C0453835,0.248812
C0023012,0.248557
C3658340,0.248480
C3686898,0.248388
C0036376,0.248382
C0419008,0.248358
C0231837,0.248311
C0681404,0.248276
C0520816,0.248219
C0994199,0.248048
C2963184,0.247989
C0557102,0.247758
C0585325,0.247722
C1880601,0.247671
C0234222,0.247521
C0024103,0.247515
C0175842,0.247275
C0426257,0.247221
C0011751,0.246924
C2910398,0.246836
C0008070,0.246763
C0399997,0.246596
C1830331,0.246569
C0949920,0.246536
C0424893,0.246492
C0920763,0.246251
C0015748,0.246170
C0235136,0.246018
C0886384,0.245999
C4764006,0.245249
C0969712,0.245229
C0282624,0.245216
C0005682,0.245187
C0018724,0.245183
C0036380,0.245156
C0456693,0.245149
C0420210,0.244909
C0041633,0.244890
C0557885,0.244888
C0524528,0.244821
C0740290,0.244783
C0849963,0.244691
C0184666,0.244642
C0266815,0.244519
C0424668,0.244468
C0520261,0.244451
C1146616,0.244333
C0181758,0.244235
C1882874,0.244184
C0237324,0.244166
C4722414,0.244038
C0566404,0.243931
C0426263,0.243792
C0233522,0.243788
C0022949,0.243474
C0566628,0.243245
C0038352,0.243198
C0041637,0.243015
C0025106,0.243013
C0080331,0.242984
C1116428,0.242820
C0021313,0.242318
C0013470,0.242028
C3839839,0.241779
C0453360,0.241721
C0557111,0.241536
C0455892,0.241236
C1546838,0.241229
C0549393,0.241225
C0453839,0.241206
C0564385,0.241071
C0680076,0.240953
C0426197,0.240839
C0233324,0.240762
C0015252,0.240720
C0557911,0.240554
C0581903,0.240284
C0584923,0.240154
C2348898,0.240079
C0586003,0.240052
C1275543,0.240044
C1335447,0.239926
C0855247,0.239652
C1268155,0.239635
C1286083,0.239535
C0679933,0.239492
C0565793,0.239298
C0235004,0.239242
C0036371,0.239050
C3829265,0.239038
C0037431,0.239036
C0563547,0.238985
C1955548,0.238909
C0003611,0.238908
C0586911,0.238897
C0686904,0.238766
C0430792,0.238710
C0420982,0.238652
C1096017,0.238525
C0259836,0.238505
C2939416,0.238496
C1510558,0.238415
C0560558,0.238393
C4042854,0.238298
C1275556,0.238296
C0028768,0.238055
C0746467,0.237935
C0848290,0.237914
C4763973,0.237816
C0949083,0.237648
C4683817,0.237575
C0015341,0.237537
C0030790,0.237512
C0417045,0.237470
C0683357,0.237461
C0441604,0.237390
C0453233,0.237224
C0022237,0.237140
C0337480,0.236904
C0453869,0.236664
C4520559,0.236565
C0567015,0.236520
C0200070,0.236513
C0193373,0.236510
C1527305,0.236463
C0043419,0.236302
C0342257,0.236268
C0878784,0.236063
C0948766,0.235861
C0003289,0.235757
C0582175,0.235613
C1319170,0.235531
C0542301,0.235451
C3696878,0.235286
C0234559,0.235189
C0085598,0.235178
C0022865,0.235055
C3494295,0.235029
C1553687,0.235002
C0242290,0.234986
C0742235,0.234907
C1370113,0.234668
C0557136,0.234531
C0870287,0.234342
C0000765,0.234224
C0456692,0.234133
C0204681,0.233949
C0474416,0.233886
C0205559,0.233812
C0557101,0.233590
C0018696,0.233480
C1948146,0.233045
C0024623,0.232930
C0239998,0.232928
C0740872,0.232861
C0567498,0.232854
C0017565,0.232798
C0087134,0.232562
C0599855,0.232554
C0040461,0.232499
C0426021,0.232462
C0452694,0.232384
C0036530,0.232345
C1275554,0.232342
C0424912,0.232155
C0848168,0.231976
C4542652,0.231860
C0037320,0.231643
C0424755,0.231527
C0424522,0.231359
C0015935,0.231150
C0728836,0.231012
C2735137,0.230966
C0453857,0.230750
C0682178,0.230658
C0453268,0.230487
C0997124,0.230432
C4725937,0.230253
C0857127,0.230252
C1389686,0.230118
C0405244,0.229966
C1299966,0.229441
C1456587,0.228982
C0033095,0.228839
C2985300,0.228658
C2957106,0.228655
C0522172,0.228433
C0086209,0.228302
C0567148,0.228219
C0025355,0.228121
C0237123,0.227883
C0814592,0.227849
C0424565,0.227774
C0588184,0.227761
C3665370,0.227730
C0849970,0.227696
C2053584,0.227549
C0241043,0.227532
C0269733,0.227519
C0005823,0.227443
C1549448,0.227427
C0337546,0.227274
C0680870,0.227192
C0162481,0.227181
C0581864,0.227145
C0740218,0.226708
C1286041,0.226551
C3853245,0.226478
C2825534,0.226318
C0700201,0.225963
C3241987,0.225826
C0556969,0.225381
C0005729,0.225378
C0452502,0.225323
C3641364,0.225310
C0008078,0.225309
C3827231,0.225299
C0567465,0.225255
C0004896,0.225160
C0022744,0.224810
C2985268,0.224749
C0348025,0.224745
C0235744,0.224736
C0242706,0.224638
C1508823,0.224583
C0079104,0.224577
C4040526,0.224501
C0195775,0.224450
C0042441,0.224431
C0009450,0.224346
C2986896,0.224337
C0008059,0.224240
C0020119,0.224118
C0031212,0.224106
C0728834,0.224027
C0233308,0.223999
C0563270,0.223927
C2825536,0.223916
C0680609,0.223895
C0236082,0.223715
C0680075,0.223674
C0085092,0.223627
C0517967,0.223481
C0003578,0.223458
C0452717,0.223398
C1837330,0.223386
C0453836,0.223168
C0237113,0.223084
C4505495,0.222839
C0375548,0.222814
C0179376,0.222782
C0424970,0.222571
C3827527,0.222393
C3825618,0.222323
C5206286,0.222219
C0679163,0.222013
C0681335,0.221950
C1627346,0.221849
C0453425,0.221743
C0020006,0.221453
C0694698,0.221196
C0424139,0.221180
C4505437,0.220997
C0524832,0.220839
C0032040,0.220822
C0085762,0.220669
C0596768,0.220512
C0085688,0.220327
C0013216,0.220124
C0849967,0.220078
C0850277,0.220035
C0585327,0.220023
C0033137,0.220023
C0883613,0.219959
C0872177,0.219934
C3828652,0.219462
C0031350,0.219442
C1170730,0.219434
C1115771,0.219269
C0558161,0.219197
C1285995,0.218912
C0815198,0.218884
C0266763,0.218850
C2586154,0.218798
C0871930,0.218582
C3203358,0.218552
C0567125,0.218544
C1546512,0.218524
C0231401,0.218433
C3502107,0.218410
C0940933,0.218274
C0042133,0.218223
C3266157,0.217959
C4288131,0.217954
C0018965,0.217751
C5203376,0.217707
C0037435,0.217690
C0005911,0.217664
C0203464,0.217634
C0332174,0.217560
C3828204,0.217547
C0585329,0.217458
C4050247,0.217290
C0556234,0.216959
C0452721,0.216924
C0559563,0.216861
C0845880,0.216823
C0453850,0.216805
C0585240,0.216736
C0871304,0.216734
C0067518,0.216574
C0175950,0.216526
C0599638,0.216430
C0337664,0.216402
C0013961,0.216399
C0558090,0.216387
C2349973,0.216352
C3273536,0.216181
C0566410,0.216108
C0180208,0.215967
C0948782,0.215620
C0037778,0.215583
C0750466,0.215570
C0330545,0.215559
C0018681,0.215555
C0497247,0.215467
C0242669,0.215465
C0566657,0.215367
C0588104,0.215284
C0037369,0.215243
C0438141,0.215218
C0240352,0.215172
C0589079,0.215134
C0585032,0.215005
C0086279,0.214922
C1547927,0.214788
C0453349,0.214727
C0871451,0.214688
C1550558,0.214675
C0019080,0.214635
C0262471,0.214613
C1623040,0.214569
C0555090,0.213979
C0567133,0.213862
C0814673,0.213862
C1547431,0.213792
C0474413,0.213676
C0721124,0.213550
C0860277,0.213549
C0516800,0.213258
C5206317,0.213212
C3825551,0.212541
C3853235,0.212489
C1961027,0.212380
C4229885,0.212295
C0558293,0.212180
C0037078,0.212091
C2349938,0.211951
C0677453,0.211805
C5197733,0.211801
C0332177,0.211680
C0000739,0.211602
C0452730,0.211580
C0332218,0.211555
C0868981,0.211395
C0814524,0.211382
C0456892,0.211232
C0235309,0.211210
C0006141,0.211169
C0453740,0.211040
C0451613,0.210946
C0424639,0.210514
C0193769,0.210352
C0042203,0.210288
C1275542,0.210120
C0269398,0.210043
C0438696,0.209929
C0041912,0.209776
C0027045,0.209688
C0428717,0.209657
C0683653,0.209570
C1292891,0.209468
C0242952,0.209275
C0423729,0.209148
C0235439,0.208947
C2825568,0.208920
C0031237,0.208830
C0412559,0.208790
C3850016,0.208724
C0681340,0.208585
C0438080,0.208561
C0036372,0.208539
C0702093,0.208521
C4724498,0.208488
C0577027,0.208478
C4055303,0.208472
C0015677,0.208354
C0452719,0.208341
C4528161,0.208313
C0238819,0.208193
C0456820,0.207935
C0205359,0.207782
C0341934,0.207778
C0850678,0.207708
C0424572,0.207657
C0749761,0.207419
C0556973,0.207387
C2676671,0.207361
C0700031,0.207163
C0448168,0.207124
C0564404,0.207057
C1522232,0.206982
C0270549,0.206872
C0870657,0.206823
C0243107,0.206628
C3494290,0.206602
C0021685,0.206450
C0005684,0.206167
C0026590,0.206081
C0344315,0.205931
C0085203,0.205522
C0006142,0.205509
C1548352,0.205459
C2242472,0.204976
C0456698,0.204872
C0037195,0.204867
C0680155,0.204808
C0024902,0.204782
C0438071,0.204539
C2909751,0.204502
C0679140,0.204442
C3273919,0.204439
C0586905,0.204191
C0036378,0.204068
C0260023,0.204055
C0029039,0.204023
